Time,Water_Level
2015-01-23 06:00:00,0.3970000147819519
2015-01-23 07:00:00,0.4052000045776367
2015-01-23 08:00:00,0.41999998688697815
2015-01-23 09:00:00,0.4350000023841858
2015-01-23 10:00:00,0.44699999690055847
2015-01-23 11:00:00,0.43700000643730164
2015-01-23 12:00:00,0.41600000858306885
2015-01-23 13:00:00,0.39100000262260437
2015-01-23 14:00:00,0.38350000977516174
2015-01-23 15:00:00,0.375
2015-01-23 16:00:00,0.36399999260902405
2015-01-23 17:00:00,0.375
2015-01-23 18:00:00,0.4000000059604645
2015-01-23 19:00:00,0.42500001192092896
2015-01-23 20:00:00,0.4424999952316284
2015-01-23 21:00:00,0.4399999976158142
2015-01-23 22:00:00,0.45329999923706055
2015-01-23 23:00:00,0.4544999897480011
2015-01-24 00:00:00,0.41999998688697815
2015-01-24 01:00:00,0.39890000224113464
2015-01-24 02:00:00,0.37700000405311584
2015-01-24 03:00:00,0.3630000054836273
2015-01-24 04:00:00,0.35260000824928284
2015-01-24 05:00:00,0.3610000014305115
2015-01-24 06:00:00,0.3634999990463257
2015-01-24 07:00:00,0.37400001287460327
2015-01-24 08:00:00,0.3465000092983246
2015-01-24 09:00:00,0.3409999907016754
2015-01-24 10:00:00,0.3160000145435333
2015-01-24 11:00:00,0.30300000309944153
2015-01-24 12:00:00,0.24400000274181366
2015-01-24 13:00:00,0.17299999296665192
2015-01-24 14:00:00,0.13300000131130219
2015-01-24 15:00:00,0.10300000011920929
2015-01-24 16:00:00,0.09700000286102295
2015-01-24 17:00:00,0.0885000005364418
2015-01-24 18:00:00,0.10300000011920929
2015-01-24 19:00:00,0.14000000059604645
2015-01-24 20:00:00,0.15800000727176666
2015-01-24 21:00:00,0.18700000643730164
2015-01-24 22:00:00,0.2199999988079071
2015-01-24 23:00:00,0.25699999928474426
2015-01-25 00:00:00,0.2685000002384186
2015-01-25 01:00:00,0.26899999380111694
2015-01-25 02:00:00,0.2529999911785126
2015-01-25 03:00:00,0.22699999809265137
2015-01-25 04:00:00,0.2329999953508377
2015-01-25 05:00:00,0.2370000034570694
2015-01-25 06:00:00,0.2529999911785126
2015-01-25 07:00:00,0.28299999237060547
2015-01-25 08:00:00,0.3269999921321869
2015-01-25 09:00:00,0.38499999046325684
2015-01-25 10:00:00,0.4169999957084656
2015-01-25 11:00:00,0.4189999997615814
2015-01-25 12:00:00,0.3930000066757202
2015-01-25 13:00:00,0.35899999737739563
2015-01-25 14:00:00,0.3160000145435333
2015-01-25 15:00:00,0.2930000126361847
2015-01-25 16:00:00,0.29499998688697815
2015-01-25 17:00:00,0.30000001192092896
2015-01-25 18:00:00,0.31700000166893005
2015-01-25 19:00:00,0.34299999475479126
2015-01-25 20:00:00,0.3569999933242798
2015-01-25 21:00:00,0.36000001430511475
2015-01-25 22:00:00,0.35100001096725464
2015-01-25 23:00:00,0.3449999988079071
2015-01-26 00:00:00,0.3370000123977661
2015-01-26 01:00:00,0.3240000009536743
2015-01-26 02:00:00,0.32350000739097595
2015-01-26 03:00:00,0.3319999873638153
2015-01-26 04:00:00,0.3100000023841858
2015-01-26 05:00:00,0.28700000047683716
2015-01-26 06:00:00,0.28850001096725464
2015-01-26 07:00:00,0.29499998688697815
2015-01-26 08:00:00,0.28700000047683716
2015-01-26 09:00:00,0.28999999165534973
2015-01-26 10:00:00,0.2800000011920929
2015-01-26 11:00:00,0.27000001072883606
